selected_variables.Longitude,selected_variables.Latitude
-101.347025,20.673613
-80.279046,26.157172
-81.5875,28.389915
-80.112647,26.78852
-96.752845,32.98588
-80.196012,25.758501
-96.671504,32.957399
-80.947503,29.108787
-82.678618,28.00288
-90.96235,-0.951033
-96.728845,32.874109
-97.335,32.891944
-89.803251,33.784371
-82.362595,29.663187
-88.76009,30.391386
-100.858512,25.442623
-81.357811,24.687662
-97.199837,33.156952
-96.689444,32.948736
-80.45773,25.687135
-89.338445,31.256505
-97.85379,30.577971
-86.992123,14.001982
-97.723389,30.357508
-97.396344,32.868152
-96.872161,33.020896
-81.226528,28.444368
-97.47559,32.844233
-81.772087,26.105967
-81.049812,25.905078
-97.15048,33.196265
-81.127003,29.474971
-82.122903,26.975465
-97.19303,32.8209
-88.427719,30.443995
-91.09562,-0.79208
-90.959787,-0.971738
-97.761835,30.53577
-100.268211,25.646352
-96.773677,32.954607
-98.165043,33.212028
-90.225647,33.399033
-82.483475,27.181187
-97.350117,27.672291
-95.393128,29.721097
-88.172317,20.819425
-86.516077,30.963915
-81.560176,25.973577
-82.410341,27.426433
-80.249122,27.183175
-82.494598,27.951649
-81.299586,28.639761
-77.060881,18.392445
-81.729251,28.027023
-82.44432,27.097981
-80.400545,26.093011
-94.75519,32.501753
-80.854722,25.798611
-92.03643,30.134703
-80.449549,27.864317
-98.186101,26.284481
-80.330653,25.925997
-82.323197,27.914472
-97.098251,32.948101
-81.311452,28.644167
-97.174287,26.137465
-88.952281,30.594323
-80.429591,25.738865
-98.032316,27.490066
-80.318065,25.609054
-89.978238,29.24382
-90.109536,29.936925
-103.503537,25.564396
-80.191142,25.769908
-80.420807,26.1012
-97.056186,33.003239
-81.743889,30.269533
-98.533325,29.537372
-82.689737,27.710695
-81.239687,29.73352
-97.648299,30.454547
-88.708022,30.375733
-98.173162,26.183028
-81.783151,36.120333
-80.225842,25.759698
-101.219612,19.70829
-80.362153,27.444258
-90.145529,29.986271
-88.747559,17.245744
-77.406928,25.076992
-80.83037,25.76457
-96.777717,32.828735
-97.337595,27.704675
-88.106925,30.256455
-89.671116,20.92501
-82.409674,27.38002
-82.287073,29.608599
-80.409292,25.122885
-82.776348,27.884732
-81.722473,25.923732
-80.853978,28.696764
-97.366675,32.753387
-80.103482,26.223952
-80.350082,25.667052
-80.202095,26.710838
-82.783297,27.949722
-80.277986,25.841211
-95.251596,30.342719
-80.168099,26.667184
-95.129455,29.499758
-99.169578,19.412303
-90.063845,30.29376
-91.172224,30.40538
-87.364853,30.519772
-81.277625,28.256778
-80.787095,28.874488
-98.501634,29.433365
-81.387254,28.692443
-82.694533,27.740642
-96.989372,32.928397
-95.982877,32.941103
-81.414119,30.769878
-80.401279,25.611015
-82.302778,29.678333
-89.518622,20.231017
-96.36293,30.679628
-85.136244,35.029583
-90.066925,29.955375
-80.158944,26.486495
-80.39383,25.599972
-81.465127,28.417627
-81.627297,30.304506
-97.079375,32.801558
-87.204362,30.525395
-82.606368,27.949806
-81.392903,28.559777
-80.153133,26.099967
-97.870001,30.216161
-81.997863,28.858035
-97.109689,18.851895
-95.320137,30.292275
-81.419937,28.365463
-84.859932,29.665033
-80.530542,28.011128
-80.043244,26.825345
-84.926514,10.27678
-80.587127,24.952422
-99.231729,19.305146
-86.466533,30.85396
-86.600956,33.170312
-80.441592,27.730609
-96.781042,33.076226
-87.327042,30.44328
-102.723549,20.836462
-86.697528,34.781507
-97.832018,30.162206
-80.929437,29.089675
-81.231033,32.189912
-97.496381,25.914095
-80.165886,26.941062
-81.822105,26.7505
-81.26227,28.896022
-101.220583,19.688013
-97.375543,27.647535
-80.250283,26.18873
-95.636292,29.567697
-96.771975,32.820978
-95.502976,30.217603
-90.175702,30.37757
-89.643713,21.021453
-100.265384,25.578329
-96.896232,33.081668
-80.520287,25.468017
-81.345715,30.0152
-103.51493,20.729922
-98.485253,29.528984
-95.97509,29.821162
-97.280344,32.885972
-80.438864,25.083603
-80.137317,26.122439
-92.388244,34.7742
-98.471921,29.463689
-96.86847,32.740478
-84.020885,34.039963
-77.679353,34.35957
-82.502902,27.283764
-97.958093,26.127102
-87.459926,15.77765
-93.082214,34.065266
-82.505873,27.306462
-96.743252,33.064494
-96.477219,32.806484
-96.67055,33.103158
-84.256142,30.428133
-98.500533,29.622075
-80.385986,26.098345
-95.601624,29.848143
-96.139112,15.767993
-96.807587,32.786628
-91.145643,30.477782
-81.493799,30.594473
-80.260597,26.764325
-81.352255,30.147736
-82.223593,26.602872
-82.432399,27.325618
-92.639883,16.740098
-80.170412,26.257255
-86.832273,21.159963
-96.715153,32.826399
-84.438959,33.996284
-95.284342,29.711124
-95.264378,30.212045
-81.694463,26.633248
-89.609262,-0.895487
-91.0439,30.497378
-97.126843,33.055325
-82.63565,27.766522
-95.470829,29.730827
-82.605487,27.722136
-100.052675,25.871298
-88.991502,13.74875
-92.834804,29.737507
-95.57669,30.033804
-97.358736,26.229889
-96.296824,33.087948
-81.890696,26.494505
-96.659498,32.839663
-80.495468,32.401703
-84.286314,33.777128
-97.144425,33.212667
-75.614028,35.942375
-80.150676,25.717342
-81.785478,24.548383
-98.269114,29.581387
-80.052059,32.622046
-82.097558,26.439553
-95.439811,30.047496
-81.742783,25.949004
-98.33092,26.181127
-80.085297,26.823775
-82.547662,27.360398
-96.669576,33.273422
-97.295256,32.901242
-91.153786,30.42217
-82.269363,27.95475
-100.046568,21.932478
-95.056228,29.573765
-82.047662,29.177832
-89.595914,20.310421
-96.318738,32.98144
-82.273421,29.694896
-98.520999,33.899308
-97.517555,31.63302
-76.237309,36.917931
-98.489605,29.665541
-87.828876,30.577533
-82.754372,27.80695
-99.390803,18.907996
-95.346392,30.176141
-97.756031,30.379612
-76.104418,36.625455
-87.28932,30.512673
-97.175988,27.874534
-80.362365,25.756184
-85.649413,33.5577
-95.684722,29.880837
-96.73797,33.19714
-80.121777,26.022397
-87.1923,30.441755
-80.27385,26.014606
-95.223213,30.044853
-87.1679,30.618548
-97.347155,26.228822
-81.349104,29.093533
-97.39766,32.992579
-86.954738,14.190742
-88.367142,16.517556
-86.58241,34.746056
-85.740536,30.329516
-105.423209,28.299325
-93.750179,32.52513
-81.303724,29.943755
-81.269622,29.865058
-96.558081,33.217525
-80.165114,25.848558
-80.128205,26.584705
-89.357392,13.711532
-81.383331,19.315804
-80.545923,25.556279
-97.47583,32.67152
-79.989415,32.784059
-80.397352,25.574597
-90.055519,30.399004
-97.386728,32.703042
-90.117423,30.265645
-80.307312,25.742963
-99.155683,19.42444
-80.363,25.2851
-82.65638,27.883125
-76.178063,36.786979
-82.04863,26.44528
-95.601074,29.748981
-86.097717,11.980616
-84.274056,33.70129
-81.314739,29.883278
-80.11446,26.887939
-81.784875,26.17528
-99.179137,19.377476
-81.194557,28.534143
-98.620042,29.583658
-88.567963,17.052664
-82.108106,29.148793
-82.523581,28.202777
-81.441156,27.495425
-84.651098,34.01636
-80.211028,27.121025
-96.726182,33.075172
-97.733523,30.502668
-95.705178,29.738699
-80.381433,26.068677
-103.398152,20.710151
-80.409355,27.627988
-95.631338,29.94275
-82.779691,27.992983
-82.797516,27.838121
-99.220669,19.652771
-82.35089,26.950815
-85.130072,32.707745
-96.79554,33.151432
-82.65471,27.824445
-96.349555,30.636691
-81.790276,26.718889
-82.396079,27.453554
-81.3834,28.668503
-82.737162,27.760772
-89.645325,30.568603
-80.241362,26.083795
-83.734034,10.937794
-89.531363,-0.887122
-96.894573,33.021448
-91.015136,-0.852153
-80.131844,25.764989
-81.038261,28.72552
-80.60633,25.383058
-86.739106,36.025556
-89.86675,30.118637
-90.303497,-0.741128
-97.417581,25.852337
-77.538405,26.09407
-106.449913,23.242163
-80.850618,35.220797
-82.708869000000007,28.045338
-80.172494,26.353767
-81.352473,28.516109
-81.332846,28.570569
-91.01513,-0.873345
-84.98683,29.726703
-80.159661,25.688587
-97.289505,32.881295
-95.395877,29.915536
-81.438908,26.336105
-97.735437,30.272745
-100.342811,29.862308
-96.90305,32.655031
-90.87931,30.451752
-98.289589,29.41303
-80.185423,25.785696
-81.219223,28.801091
-97.183553,31.524961
-82.956117,8.803575
-80.29322,25.762828
-97.616037,30.459171
-86.536617,33.855267
-76.239471,36.939926
-82.526054,28.073722
-99.111487,18.729802
-98.480889,29.4838
-80.18637,26.472149
-84.636985,34.097251
-96.094408,32.253013
-82.339683,29.647301
-82.518897,27.284417
-97.109192,33.15155
-109.21715,10.3034
-81.115196,25.865194
-80.346526,25.202589
-100.354722,21.8975
-86.9373,20.512106
-86.957617,20.496767
-86.941211,20.492264
-86.842861,20.423319
-86.983417,20.369483
-86.956283,20.47365
-86.9307,20.493967
-86.937067,20.502917
-86.915122,20.483622
-86.90435,20.3688
-86.950067,20.511767
-86.948233,20.500717
-86.865067,20.4426
3.74015,44.22964
3.66961,44.37908
4.90103,43.98498
15.58333,54.20835
14.62392,52.30187
5.48868,44.85204
8.70185,46.2019
7.0172,46.25314
7.40623,46.25393
6.8668,46.37392
8.13379,47.37625
6.87965,47.01718
7.01755,46.20816
7.18309,46.82306
6.30122,46.38315
7.08292,46.11843
8.89614,46.19956
8.95965,46.15373
7.21209,46.16375
8.26829,47.51028
7.47109,46.29891
8.95216,45.88392
8.73502,47.59594
7.08321,46.07346
7.86044,46.29813
8.83138,46.20038
6.55679,46.65531
7.02126,46.73623
6.30311,46.2932
7.27668,46.20884
6.17545,46.20188
7.53598,46.29887
9.02436,46.15284
7.40625,46.20895
8.76552,46.15618
8.19679,47.15098
7.99068,46.34255
7.07965,46.61319
6.29553,46.65299
10.33778,46.81717
7.1417,47.19806
6.87918,47.06215
7.05357,46.97472
7.66577,46.29868
7.47141,46.83864
7.48148,46.3115
6.55826,46.56536
7.03982,46.88022
8.70289,46.24687
7.2119,46.20872
-2.70208,48.13823
9.02566,46.19781
7.07663,47.06295
8.76771,46.24613
6.19316,46.33343
2.67977,49.27526
1.66502,50.27856
2.94884,49.22023
4.04023,49.92959
2.48414,49.25318
3.52061,43.61575
3.50813,43.62275
2.15261,50.26299
2.18826,49.40406
6.08544,46.17384
6.4626,43.00109
6.16388,43.14531
6.21525,42.96377
6.34018,43.00496
6.27896,43.00685
4.4568,43.67678
4.58075,43.67505
6.11177,46.15616
6.42952,46.47433
6.23524,46.42745
2.11705,50.23086
2.94645,49.70146
3.00909,49.25689
8.96342,46.28864
7.99022,46.29757
7.60087,46.29879
8.89494,46.15459
6.1744,46.24685
7.47106,46.25393
7.01789,46.16319
6.88661,46.34254
8.57606,46.38317
7.34147,46.20891
8.46652,47.46371
6.43287,46.29443
9.48398,46.32542
6.62414,46.52087
6.11068,46.20113
9.01525,45.83807
6.88615,46.38751
7.14245,47.06314
6.94707,46.83758
7.02528,46.72365
2.383,49.84138
5.15274,45.93308
5.43984,46.19328
4.37641,43.82196
4.13086,43.66277
0.83412,44.87415
0.36458,45.02934
6.35318,43.22962
0.4918,44.68566
2.81255,43.28496
3.03433,46.07766
-3.96806,47.92055
2.71613,43.1845
-0.72905,45.82539
4.90799,47.42653
7.39772,43.7454
4.65961,45.42279
4.31735,43.75155
4.07204,45.60073
3.66059,43.49412
2.96012,42.93727
7.1597,43.81516
5.22101,43.82411
2.38748,48.65704
5.95838,43.47027
4.30558,48.1346
2.45979,43.20541
1.08717,49.92183
2.77556,43.28862
5.03747,47.32285
2.40691,43.21388
2.20457,43.20126
4.30894,43.78941
4.29462,44.43436
1.96063,42.43836
0.85082,49.21565
2.55864,42.94979
6.34147,46.3465
1.38917,44.4648
6.93195,43.65594
4.68125,45.16561
1.94119,48.53581
5.129,44.35656
2.46892,43.28376
7.01025,43.67959
7.24476,43.77584
5.3986,43.53609
8.87776,41.86066
3.28983,43.3172
0.51872,44.4949
8.98941,41.67148
6.30041,43.32041
4.81524,45.05377
6.37546,43.37374
1.33972,44.34839
5.55067,43.22316
2.25236,46.08048
2.88473,43.81857
5.51872,43.27661
-4.25579,48.5087
2.41677,43.23157
5.09467,43.83142
6.06533,48.95714
2.90159,42.92933
6.53342,46.14551
4.54464,44.35703
-4.26513,47.90856
2.67475,48.88688
-4.73227,48.3706
1.99357,50.73379
5.93128,49.14609
3.79956,46.3449
4.70908,45.87617
2.37943,43.32624
3.03822,43.02147
1.72379,43.25145
2.51633,43.33261
2.20348,45.26141
4.66195,43.54676
-0.12473,47.12853
4.8941,44.96507
1.42792,46.68924
1.45228,46.83264
1.36005,46.78811
1.41244,46.88736
1.47858,46.76237
2.64516,48.81418
2.61988,48.78673
35.544029,33.205306
35.092326,31.775273
2.3708,41.518417
2.298897,41.518002
2.274929,41.517853
2.323052,41.500132
2.299091,41.499988
2.27513,41.49984
4.19989,44.40628
4.2354,44.36254
4.2113,44.31446
4.24585,44.46967
4.15451,44.29665
4.21248,44.37764
3.49927,49.51398
2.36183,48.87513
6.21774,43.0087
4.88762,43.58015
4.89207,43.71508
4.76944,43.76215
4.07619,44.08392
6.15652,43.01051
6.1001,43.10216
6.15897,43.05544
6.40139,43.00304
-1.53724,46.2364
-1.02738,45.9882
-1.32174,46.17954
-0.9722,45.94288
-1.51466,46.21101
-1.3216,46.15647
-1.37724,46.1829
3.84304,43.61894
3.8511,43.5489
3.22708,43.25816
1.25071,44.37213
1.76311,45.27309
5.07294,43.54385
3.85823,43.52581
4.60987,45.98744
0.1247,47.85593
6.68621,43.47192
5.24543,43.72113
3.44162,48.51069
1.57055,44.59192
5.23893,47.53552
3.02965,47.18345
5.51136,43.35325
9.05728,42.62991
3.1571,46.98811
5.40713,47.41112
4.83635,45.75491
2.59124,43.26878
2.28232,43.27545
-3.55803,48.77102
2.70523,43.12567
5.42044,43.29169
2.94915,43.09008
3.87012,43.76968
2.37739,42.81941
-1.17478,44.55804
8.87694,42.5909
3.02536,44.45158
3.1288,45.48069
2.4369,43.29335
6.34946,43.16234
2.09999,43.62762
5.62957,43.25113
3.09566,43.20549
2.56688,44.35869
2.41679,43.31881
3.08296,45.28455
3.96264,43.6607
4.34761,43.84463
3.13358,45.66202
-3.4613,48.74372
4.6159,47.34889
-1.18957,44.21211
2.06964,46.3618
9.51635,42.32095
2.66963,43.03004
7.02809,44.1082
1.08136,43.61444
6.84748,43.45763
-4.39644,48.43068
2.21438,43.31358
5.87088,43.08924
-1.17347,46.16242
2.60419,43.096
7.23104,43.81341
3.39722,46.93498
2.78334,43.0893
6.4984,43.56738
0.98928,43.9918
2.97731,43.11807
4.51279,43.83443
6.20086,49.35176
5.24559,46.20501
-1.46603,43.49233
6.09282,43.16348
4.95865,44.00517
4.83834,44.98688
-0.71463,45.35007
2.90637,43.05188
5.45061,47.56849
-1.49977,46.24281
-0.78447,45.89521
5.58439,43.42181
7.16112,43.84817
3.54085,47.03844
5.52013,43.68756
-0.50998,45.47101
4.50681,47.98469
7.1524,43.6722
1.50159,44.47434
0.96335,49.44467
1.95046,42.56458
4.50055,43.87464
1.56903,44.48914
2.5101,43.27136
-1.7639,46.5198
1.44054,44.45081
5.09665,47.44062
4.60601,44.33
4.24626,44.57302
5.98372,43.33696
5.64289,43.70464
5.61277,43.19255
2.02847,44.44763
2.8126,42.99769
7.06154,48.20172
4.38364,49.51376
4.79442,43.97683
1.76843,50.82882
-3.56357,48.70786
9.11917,42.52605
2.51448,43.17515
-0.69901,48.06764
2.98118,43.03959
7.00377,43.88924
4.79879,43.90018
-0.83,39.86
0.34,40.57
-0.38,39.68
-0.85,39.32
-0.43,38.32
0.07,38.85
-0.33,39.35
-0.65,38.6
-0.5,38.66
-0.48,39.13
-0.29,39.55
-0.31,39.32
-1.17,39.95
-0.33,40.65
-0.36,39.3
-0.79,38.69
0.03,38.82
-0.06,38.76
-0.38,39.31
0.03,40.48
-0.33,39.3
-0.07,40.26
-1.29,40.11
-0.68,39.61
-0.3,39.27
-0.53,38.81
0.06,38.81
-1.37,39.46
-0.42,38.5
-0.78,37.97
0.23,40.3
-0.76,38.6
-0.34,39.36
-1.18,40.11
-0.31,39.38
-0.11,40.01
-0.61,38.7
-0.46,39.14
-0.38,39.35
-0.57,40.12
-0.42,38.41
-0.57,38.69
-0.07,38.87
0.07,40.1
-0.49,38.7
-0.56,38.62
-0.04,38.85
0.03,40.39
-0.35,39.37
-0.66,38.06
-0.26,39.67
-0.66,38.15
-0.34,39.32
-0.7,38.25
-0.53,38.67
-1.37,39.5
-0.04,40.03
-0.41,38.82
0.01,38.81
-0.46,38.7
-0.34,39.31
-1.43,39.51
-0.32,39.39
0.11,40.57
-0.4,38.96
-0.36,39.31
-0.81,39.95
-0.29,39.32
0.09,38.8
0.05,38.83
-1.27,39.56
-0.35,39.35
0.01,38.85
-0.01,40.16
-0.27,39.61
-0.11,40.57
-0.11,40.48
0.23,40.48
-0.75,37.99
-0.55,39.57
0.02,40.57
0.35,40.32
-0.48,39.52
0.08,38.78
0.02,40.09
-0.51,39.14
-0.56,38.66
-0.25,39.7
-0.35,39.29
-0.58,39.07
-0.36,39.36
-0.5,39.5
-0.72,39.77
0.05,40.08
-0.96,39.94
-0.29,39.24
-0.39,39.48
0.27,40.33
-0.52,38.66
-0.01,38.58
-0.31,39.34
-0.63,39.14
-0.13,40.03
-0.42,38.59
0.13,40.2
-0.38,39.93
-1.07,39.87
-0.3,39.33
-0.43,38.14
-0.35,40.03
-0.22,40.57
0.37,40.38
-0.66,38.71
-0.82,39.27
-0.35,39.33
7.08203,46.25337
6.1723,46.33679
8.64848,47.00767
8.95714,46.0638
7.23658,46.19258
6.95236,46.25288
6.23823,46.29253
6.36799,46.29383
6.6893,46.52132
6.55899,46.52039
9.01784,45.928
6.9005,46.38219
0.35,40.3
-0.32,39.36
-0.34,39.38
-0.4,38.78
0.07,38.83
-0.16,38.85
-0.07,38.77
-1.09,39.24
-1.07,39.95
-0.49,38.61
-0.11,40.74
-0.95,39.87
0.01,38.78
-0.34,39.34
-0.35,39.28
-0.56,38.67
-0.38,39.32
-0.64,38.13
-0.88,38.6
0.02,38.79
-0.53,38.69
-0.03,38.87
-0.4,39.32
-0.23,40.39
-0.29,39.31
-0.41,39.43
0.33,40.36
0.04,40.06
0.05,38.82
-0.42,39.42
-0.09,38.86
-1.05,39.26
0.06,38.84
-1.07,39.13
0.03,40.21
-0.31,39.35
-0.33,39.33
-0.71,40.03
-0.61,39.41
-0.14,38.85
-0.55,39.55
-0.32,39.61
-0.61,39.59
0.14,38.82
-1.37,39.51
-0.38,39.34
-0.47,39.72
-0.49,38.67
-0.84,39.77
-1.5,39.52
0.03,38.85
-0.1,38.84
-0.37,38.49
0.03,40.12
-0.03,40.48
0.15,38.75
0.36,40.33
-1.3,40.14
-0.43,38.74
-0.19,40.75
-0.52,38.78
-0.07,38.83
-0.02,38.85
-0.22,40.66
-0.96,39.69
-0.4,38.81
-0.51,39.32
-0.64,39.74
-0.44,38.69
-0.61,38.68
-0.27,39.79
-0.6,39.95
-0.6,40.04
0.03,38.83
0.33,40.32
-0.03,38.74
-1.34,39.46
-0.02,40.66
-0.04,38.88
-1.5,39.57
0.07,38.82
-0.11,38.75
-0.38,39.36
-0.41,38.69
-0.38,38.47
-0.07,38.59
-0.02,40.17
-0.66,38.24
-0.38,39.52
0.2,38.8
-0.14,39.85
-1.37,39.52
0.03,38.81
-0.4,39.34
-0.32,39.37
-0.54,38.76
0.04,40.03
0.06,40.09
0.03,40.3
-1.18,39.52
0.25,40.31
0.03,40.05
0.06,38.79
-0.48,39.95
-0.19,38.75
-0.28,39.22
-0.35014,43.32004
7.00479,43.55204
3.04806,43.32189
2.90006,48.95687
3.26869,44.69799
1.03808,43.73006
0.97094,46.70718
-1.38538,43.59428
-1.36836,43.62031
6.72535,43.40959
6.70944,43.40462
41.65805,42.21486
41.58931,42.3912
42.11349,41.64457
41.593,42.373
41.666,41.57
45.091,41.364
41.57408,41.59832
5.918172,4.562194
-0.60938,44.86554
-0.91345,43.77375
-0.64244,43.42287
0.54526,44.53679
-0.48849,44.95953
-1.38873,43.48528
-1.51209,43.48021
-1.75132,43.37985
-1.23469,44.75327
-0.62682,45.13537
-1.25869,43.40037
0.27632,44.89081
-1.01852,43.49964
-0.86484,43.05491
0.41946,44.53392
-1.12903,43.31531
-0.78346,43.68826
-0.3564,44.87348
-1.10195,44.66812
-0.88293,43.32444
0.68582,44.17961
1.8048,41.273
2.6355,42.179
2.2784,41.637
1.7846,42.353
1.1777,42.345
2.2794,41.547
1.1751,42.435
2.7569,42.089
2.0369,41.725
1.0861,41.353
0.6149,41.164
1.6873,41.182
2.0449,41.185
0.9291,42.521
1.9182,41.634
2.1607,41.456
1.332,41.087
2.1524,42.087
1.4182,42.439
2.8773,42.36
2.635,42.269
1.3181,41.627
0.3659,41.429
0.7371,41.077
0.8412,41.529
3.1195,42
2.0436,41.275
2.2754,41.907
1.9137,41.904
2.7566,42.18
2.1572,41.726
2.3976,41.728
2.5178,41.728
0.4015,40.529
0.9553,41.711
1.9242,41.274
0.7523,40.627
2.2733,42.087
0.7119,41.797
0.6017,41.524
1.5621,41.45
1.9257,41.184
2.2774,41.727
1.6818,41.452
2.1548,41.907
1.4204,42.349
2.3916,42.358
2.9988,42.36
0.8382,41.619
2.1618,41.366
0.734,41.167
0.6342,40.624
2.156,41.816
2.9988,42.09
3.1194,41.91
1.6632,42.352
1.094,41.083
2.5144,42.179
2.9988,42.18
2.7573,41.999
2.6376,41.819
2.9988,41.82
0.7246,41.437
1.3228,41.447
0.8442,41.439
2.6386,41.639
2.8779,42.09
3.12,42.27
2.2804,41.457
2.0423,41.365
3.1202,42.36
2.2712,42.268
2.8775,42.27
2.6365,41.999
2.4001,41.458
0.6116,41.254
2.5185,41.638
2.2764,41.817
1.2081,41.265
2.8772,42.45
1.667,42.172
2.3934,42.178
1.4294,41.989
2.1536,41.997
2.7583,41.729
1.8065,41.183
2.9988,42
3.1199,42.18
2.3993,41.548
1.0888,41.263
2.3942,42.088
2.636,42.089
0.9525,41.801
1.0755,41.713
1.7965,41.723
0.2762,40.706
2.3984,41.638
2.9988,42.27
0.1,40.75
-0.84,39.869999
-0.87,42.48
-1.01,38.07
2.33,42.139999
-2.59,39.34
-2.83,39.34
-2.94,37.09
-2.94,39.34
-2.94,42.77
-4.19,37.810001
-4.29,42.939999
-4.51,41.860001
-4.78,43.200001
-5.1,37.610001
-5.29,36.439999
-5.33,37.700001
-5.64,40.220001
-7.08,43.560001
-8.82,43.310001
-8.94,43.310001
-2.03,38.439999
-2.14,38.529999
-2.26,38.349998
-0.42,38.509998
-0.42,38.599998
-0.43,38.150002
-0.89,38.150002
-1.93,37.09
-4.95,40.5
-6.54,38.419998
1.98,41.860001
2.11,41.23
-3.18,42.32
-3.67,42.5
-3.79,42.580002
-3.91,42.400002
-5.76,40.209999
-5.51,36.34
-5.61,36.16
-6.03,36.689999
-6.05,36.330002
0.12,40.299999
-3.29,38.709999
-3.86,38.889999
-4.21,38.709999
-4.41,37.349998
-4.42,37.98
-1.77,39.790001
-2.59,39.52
-2.71,39.52
-2.71,39.610001
2.45,42.32
-3.39,36.91
-3.96,37.27
-6.57,37.34
2.71,39.43
2.83,39.52
-5.02,42.93
-5.14,42.93
0.77,41.849998
1.02,41.759998
1.14,41.759998
-3.77,40.509998
-4,40.509998
-4.18,36.82
-2.94,35.380001
-1.34,38.52
-1.61,42.130001
-5.16,43.290001
-8.33,42.139999
-8.58,42.32
-6.11,40.57
-6.33,40.759998
-6.58,40.400002
-6.12,37.509998
-6.13,37.240002
-2.46,41.779999
0.68,41.119999
-1.18,40.23
-0.38,39.5
4.23,39.880001
1.03,41.400002
1.73,42.220001
-2.14,38.259998
-2.33,42.5
-2.37,38.080002
2.58,41.689999
-2.6,37.450001
-2.83,37.810001
-3.06,37.09
-3.86,38.439999
-3.88,40.240002
-4.64,37.349998
-4.66,43.209999
-4.71,40.32
-4.94,40.23
-5.29,36.619999
-5.42,36.98
-6.05,39.040001
-6.36,36.970001
-6.82,40.32
-6.99,42.57
-7.08,43.470001
-1.67,39.07
-2.48,38.619999
0.18,38.77
-2.72,36.73
-4.94,40.32
-5.18,40.5
-6.41,38.689999
2.34,42.049999
-3.42,42.049999
-3.9,41.860001
-5.76,40.119999
-5.98,39.849998
-6.36,40.040001
-0.25,39.849998
0.35,40.400002
-3.63,38.799999
-3.86,38.709999
-3.98,39.16
-4.21,39.07
-4.3,37.439999
-4.88,37.889999
-5.1,37.880001
-2.47,39.880001
2.94,42.32
2.94,42.41
-3.17,36.91
-3.28,36.91
-3.28,37.09
-2.45,43.040001
-6.91,37.25
0.4,42.200001
1.21,38.880001
1.44,38.880001
1.44,38.970001
2.59,39.610001
2.83,39.610001
2.94,39.709999
3.18,39.799999
3.29,39.34
0.9,41.669998
1.11,42.57
-4.63,36.810001
-4.74,36.900002
-4.95,36.529999
-5.07,36.529999
-2.4,35.200001
-1.7,37.720001
-1.97,42.490002
-5.16,43.380001
-4.27,42.040001
-6.45,40.849998
-6.46,40.580002
-6.58,40.580002
-6.8,41.040001
-6.81,40.59
1.27,41.400002
-1.06,40.32
-1.06,40.41
-4.47,40.060001
-4.86,41.490002
-5.21,41.400002
-1.02,41.669998
7.14736,46.1636
-1.07,39.959999
-1.1,38.700001
-1.19,39.959999
1.5,41.5
1.5,41.59
-1.85,42.040001
-2.08,43.029999
2.09,42.220001
-2.33,42.68
-2.48,39.34
-2.71,39.34
-3.06,43.040001
-4.63,37.169998
-4.66,43.299999
-5.03,43.110001
-5.35,41.93
-6.17,39.040001
-6.35,37.240002
-8.07,43.389999
-8.57,42.860001
-2.45,42.860001
-2.57,42.59
-2.25,38.619999
-0.54,38.330002
-0.67,37.970001
-2.5,36.82
-5.07,40.5
1.97,41.950001
2.21,42.040001
-3.79,42.669998
-5.52,40.130001
-5.64,40.130001
0.12,40.119999
0.35,40.490002
-3.98,38.98
-4.75,37.439999
-4.88,37.98
-2.36,39.880001
3.06,42.32
-3.62,37.27
-2.2,43.040001
-6.46,37.240002
-6.69,37.16
-0.75,42.57
1.33,38.880001
1.56,38.700001
2.59,39.52
3.41,39.790001
0.87,42.48
1.01,41.849998
-7.23,42.57
-7.33,43.48
-4.06,36.73
-4.18,36.73
-2.08,42.669998
-5.78,43.450001
-5.78,40.75
-4.66,43.119999
-5.77,37.419998
-5.87,37.150002
-6.13,37.150002
1.03,41.310001
-0.71,40.130001
-3.99,39.880001
-0.26,39.580002
-0.39,39.23
-4.62,41.59
-2.94,43.400002
-1.63,41.049999
-0.22,40.75
-0.71,40.040001
-0.88,42.209999
-1.45,38.52
-1.85,41.950001
2.34,41.869999
2.46,41.779999
-2.49,38.259998
-2.57,42.5
-2.6,38.439999
-3.66,41.5
-4.34,39.52
-4.41,37.259998
-4.85,41.130001
-5.62,36.52
-5.65,40.310001
-5.92,41.110001
-8.69,42.77
-8.07,43.57
-9.06,42.59
-1.93,37.360001
-3.06,36.73
1.98,41.59
-4.16,42.490002
-5.5,36.16
-6.04,36.599998
0,40.209999
0.11,40.48
-3.06,38.889999
-3.87,39.16
-4.41,37.439999
-4.53,37.709999
-1.66,39.790001
-2.83,39.610001
2.7,42.139999
-2.72,37.630001
-3.17,37.27
-3.28,37.18
-3.73,37.27
-2.08,43.119999
-7.01,37.889999
-7.02,37.349998
-7.13,37.529999
-0.4,42.110001
3.06,39.610001
3.17,39.700001
4.23,39.790001
-1.97,42.220001
-5.5,42.740002
1.24,42.48
-7.09,43.110001
-4.4,36.990002
-4.51,36.810001
-4.85,36.720001
-5.18,36.439999
-1.61,42.220001
-1.72,42.490002
-2.21,42.669998
-5.41,43.549999
-5.44,41.029999
-5.55,40.849998
-5.67,40.759998
-6.58,40.490002
-6.81,40.77
-6.13,37.060001
1.27,41.220001
-0.95,40.049999
-0.51,39.23
-0.84,39.779999
-4.73,41.400002
-5.21,41.310001
-0.9,41.669998
-1.03,41.310001
