selected_variables.Longitude,selected_variables.Latitude
-81.384211,46.031841
-82.978363,41.404025
-72.826312,44.67227
-78.725863,45.10716
-73.327621,44.12873
-74.839477,39.194871
-83.69188,35.949213
-71.305907,41.716789
-77.321113,39.415237
-79.667959,44.3756
-69.45932,44.073933
-80.527589,38.743712
-79.225519,46.103996
-70.219921,43.563921
-84.471086,39.255695
-63.672121,44.641424
-75.499514,45.500598
-83.238113,42.317719
-64.703788,46.09689
-76.289445,36.843178
-78.512763,45.567486
-72.467965,41.311481
-73.639034,45.693125
-80.289312,40.861077
-73.233509,43.252616
-78.30843,44.288428
-75.070175,40.133361
-71.138323,42.976248
-81.37779,42.958618
-82.767477,39.128558
-81.906547,46.013122
-73.380057,44.699395
-79.69388,45.612877
-79.687666,43.467517
-75.895754,40.02059
-79.699026,46.00316
-76.309938,39.786805
-72.535825,43.637313
-73.315505,44.749384
-79.409449,43.63108
-76.327641,36.931431
-75.182113,41.76813
-75.70034,45.420057
-80.337835,43.734623
-73.829144,42.869925
-78.967727,42.950421
-77.351993,39.60725
-75.508725,39.51857
-72.267956,45.027274
-76.55045,43.429604
-70.224122,43.641852
-79.251145,43.770697
-75.832687,45.189191
-71.548937,41.46697
-81.477867,31.153722
-84.898697,47.586687
-82.721869,46.471427
-81.400831,41.011968
-79.254894,42.985583
-83.918667,46.333347
-80.529917,43.466914
-77.116291,45.82978
-78.101375,44.301239
-75.62853,45.641604
-81.566877,41.163074
-75.160082,40.040493
-76.593903,41.098247
-77.42347,39.415958
-77.304619,44.478001
-83.223867,42.544303
-81.416804,31.044325
-79.053305,43.161208
-68.316812,44.299283
-79.493173,43.65277
-71.391922,42.496453
-79.29781,43.897638
-78.429221,39.30805
-79.403944,39.136718
-72.338495,43.71973
-83.372705,44.910648
-83.072883,42.243805
-80.79236,42.644949
-75.691806,45.284844
-74.489838,43.421938
-82.827408,42.036783
-74.928737,44.503286
-71.165386,42.169853
-83.206642,42.026987
-75.338282,45.512442
-76.938738,38.930769
-81.652989,41.421327
-81.467744,41.113393
-78.602762,39.852967
-81.012222,43.367242
-70.595457,41.747681
-74.260284,45.824326
-82.999349,40.806163
-66.689377,45.984706
-79.308291,39.580917
-80.260016,45.241982
-75.700979,45.237678
-79.476668,43.798096
-71.933983,41.29048
-64.83441,43.839338
-82.518654,41.962809
-70.208282,43.622268
-74.00935,45.414992
-73.327806,45.551019
-71.740746,43.057332
-73.987363,41.323883
-63.931083,46.606847
-74.533696,43.759996
-79.987942,42.794983
-69.684958,48.139432
-77.470442,43.031837
-76.392955,44.447966
-71.226543,43.582149
-62.509943,46.20889
-76.183817,45.2251
-75.469723,43.201818
-76.405115,44.68622
-82.471839,42.898536
-78.344746,44.213393
-77.125808,39.089406
-70.77532,47.662981
-73.480697,45.430637
-68.6844,44.92829
-79.909029,43.348632
-73.442497,42.790325
-74.041573,45.293185
-80.422966,45.453002
-80.744991,40.019055
-75.627148,41.131499
-72.188689,45.329637
-77.649673,41.034266
-74.408134,41.241669
-73.535969,45.508541
-79.102631,43.860515
-75.251274,40.410446
-79.210622,43.86112
-74.416291,39.46225
-66.122251,43.837501
-84.370579,42.807369
-84.137251,44.344225
-79.616741,44.350929
-68.857927,45.92623
-81.462131,41.237498
-83.075836,40.241112
-80.230899,43.541792
-84.516103,39.354055
-80.095204,43.91787
-80.98249,44.08913
-79.545076,44.931186
-76.887274,40.96199
-76.311763,43.452821
-84.292161,44.615519
-64.969267,45.627001
-79.680414,43.562925
-74.491665,45.861591
-69.717642,48.135088
-80.432105,42.660583
-74.211238,45.253332
-76.674538,41.045239
-76.629164,39.225198
-80.193825,42.180576
-71.963648,41.359968
-76.631767,42.523005
-75.898684,45.309042
-75.9907,44.3471
-70.345444,41.644489
-77.980555,44.849121
-78.954781,43.811829
-79.439238,44.312772
-76.898453,39.184845
-81.527647,45.17698
-79.475206,44.091722
-76.737802,42.966619
-75.703083,43.153331
-75.954432,44.394499
-81.474219,40.881834
-71.100499,42.410662
-81.627264,43.718543
-83.911801,42.386309
-79.318796,42.106046
-76.379956,44.258309
-73.672067,43.321584
-75.328268,41.095391
-79.002383,46.005176
-76.518622,42.488937
-76.196782,45.092169
-78.210267,44.794808
-79.492225,46.168945
-84.267472,33.789313
-80.150879,43.549721
-80.432181,43.6808
-79.987062,39.523353
-81.32555,45.966744
-63.089492,46.242272
-81.94683,40.494304
-75.566506,40.724172
-82.365258,42.366337
-75.163253,39.753708
-76.205116,43.098428
-73.0092,44.303119
-79.135753,43.773087
-56.324315,52.099153
-71.141739,42.373363
-83.673235,35.282443
-81.161912,43.239089
-73.397014,41.497582
-70.96616,43.148456
-81.502638,40.855962
-80.185824,43.400437
-79.13055,35.763643
-75.71598,46.062038
-68.250338,44.394147
-76.257137,39.431539
-73.253544,45.318688
-75.884995,45.272637
-73.093028,44.39629
-76.329902,43.126525
-79.605897,43.723812
-80.267197,43.560058
-77.449783,43.26173
-72.574538,42.254837
-83.758295,39.861392
-73.24281,45.242588
-82.779621,41.536234
-68.836155,44.036548
-71.147186,42.396343
-81.503974,42.933722
-73.461617,45.04623
-79.985055,43.243328
-76.394603,44.967615
-78.6754,43.885972
-78.976848,35.953789
-79.896788,43.436795
-75.444414,40.253291
-71.485595,42.418313
-79.281856,44.714126
-69.894801,44.007927
-75.726953,41.128805
-81.71187,41.093064
-75.09729,40.057016
-73.272413,44.499187
-76.439317,44.553307
-74.921844,39.983199
-72.026592,42.479497
-73.100896,44.611013
-71.858251,42.816218
-73.583887,41.08342
-84.008148,42.31789
-79.183327,46.210784
-72.640639,42.284828
-72.621629,45.431214
-71.433227,41.790179
-76.092611,39.713051
-78.338525,44.312303
-72.165565,45.321392
-80.807319,45.918858
-76.018983,44.492218
-78.511444,40.063922
-80.606035,37.244415
-83.965576,40.287951
-79.532696,45.132999
-79.13075,43.843369
-80.101214,45.213702
-73.148005,44.428323
-81.262622,43.144496
-73.033301,44.561045
-70.724312,43.410364
-83.117736,42.086983
-72.304709,45.275193
-79.43878,40.732762
-78.188503,44.138021
-77.169997,38.339439
-81.59841,41.163491
-79.543747,37.628568
-76.26338,36.891648000000004
-73.338744,44.876978
-80.440636,42.584136
-76.250547,40.056025
-77.57023,42.96625
-52.82315,47.279176
-73.474603,41.055267
-78.8889,43.046014
-81.172189,31.973134
-64.319627,45.887317
-83.532189,46.258181
-71.684767,44.210467
-79.311431,45.176842
-77.140208,38.560643
-77.044525,35.837617
-75.507561,45.396354
-78.543808,38.084853
-84.562617,38.005325
-81.330342,42.852241
-76.721602,43.044582
-74.929524,40.685189
-64.636116,44.472988
-79.899315,43.199457
-71.152913,42.381791
-75.224724,40.090272
-72.13484,41.795954
-84.721889,45.867485
-76.97905,42.866183
-83.143196,42.670246
-83.839522,41.542878
-77.725424,39.294057
-74.136034,41.123702
-77.906463,44.202612
-72.019216,42.968553
-70.200349,43.569333
-80.900424,37.75896
-77.122218,39.021309
-71.927774,45.615529
-81.145036,43.260567
-68.749035,44.853792
-63.443456,44.660893
-62.126196,45.652027
-72.26775,45.184598
-74.627053,40.419903
-79.713562,44.46714
-80.344938,43.2779
-78.375922,44.058139
-72.259108,44.255725
-53.617703,49.085053
-77.534505,43.237635
-79.662405,43.754174
-72.14901,43.836455
-55.83553,52.281988
-83.186517,40.025553
-79.901511,44.152509
-75.461384,40.096209
-79.289931,42.911358
-82.301611,39.255958
-71.236506,47.507593
-79.588772,39.704646
-78.656578,44.953378
-76.031631,42.98903
-78.688784,35.721404
-80.577552,37.082471
-71.041524,48.394605
-77.544608,39.274928
-82.850559,35.433546
-74.149927,44.405703
-83.104698,39.873075
-82.98714,42.351557
-70.798319,43.152888
-83.208693,42.667742
-69.772138,43.851716
-75.604522,45.501822
-81.41001,45.990748
-70.256788,43.582603
-78.34803,44.277137
-76.66262,39.870475
-81.41694,40.87557
-80.300102,36.89136
-83.025619,42.323883
-81.53856,41.276861
-77.611207,39.680408
-79.619556,37.182647
-70.919939,42.631524
-79.634475,45.083386
-81.592969,45.968682
-80.065944,45.383025
-72.14009,44.411486
-80.287652,43.136632
-78.601555,43.898333
-65.660218,44.758862
-80.320503,43.788803
-71.690689,43.941712
-75.78418,44.458273
-76.229673,44.277873
-78.881904,43.022511
-77.238675,40.535907
-79.345405,43.715178
-79.336497,45.014442
-81.204905,42.971135
-68.039236,44.362786
-77.497806,40.853286
-64.523086,44.13482
-77.321728,35.61169
-76.623806,44.514297
-80.055389,45.905895
-71.561547,43.671463
-77.132046,38.483651
-78.268255,44.389522
-71.538081,41.461997
-70.776024,42.711816
-64.401294,44.23292
-81.267595,43.007675
-77.494034,37.559678
-77.742037,44.009801
-70.788333,41.873333
-72.542167,43.646447
-75.13558,41.74531
-77.243419,39.137446
-78.811905,44.859843
-80.247252,43.548659
-79.97392,43.253329
-57.955773,49.602791
-72.037667,41.949743
-73.160064,44.490222
-76.457165,42.564401
-73.051963,43.218745
-79.917351,37.433291
-73.179052,44.03514
-72.942181,44.574609
-82.822454,36.271731
-74.381378,49.905287
-74.524121,41.282852
-81.570989,41.280709
-81.568497,35.764743
-79.947884,36.040039
-75.731399,45.556869
-80.337289,43.376039
-78.559625,43.201112
-76.474442,42.424763
-71.217259,46.759992
-84.02189,43.361976
-74.088775,42.136683
-79.643999,47.740248
-81.186249,35.820228
-77.427328,38.856678
-82.90805,39.880387
-76.89381,40.251991
-71.519662,45.065066
-76.250666,37.639102
-63.527003,44.667792
-81.84506,42.339139
-83.515537,45.118569
-78.291757,43.944789
-70.761245,47.723458
-77.309468,39.018845
-79.205925,43.851372
-74.009111,40.87503
-79.995966,45.50341
-84.263262,39.344982
-84.42578,42.163284
-80.284908,42.560972
-79.55999,42.27812
-79.690332,44.389327
-74.128286,44.402117
-73.228155,44.507972
-78.924568,45.372903
-80.941771,46.461152
-76.712,37.64527
-76.193886,44.699444
-84.36162,37.902797
-83.092428,40.013083
-70.902283,42.636662
-81.012904,31.958869
-84.671246,44.665827
-79.451089,44.005126
-78.547378,44.538948
-78.295206,46.134447
-83.048386,41.462692
-75.93429,44.378331
-81.433468,25.979071
-83.784275,38.942504
-74.72657,39.169503
-79.468713,43.645218
-78.178,44.554237
-78.385863,44.189263
-76.024225,45.083661
-63.607372,44.638428
-79.409351,44.589214
-72.159286,43.921221
-79.361327,44.625119
-76.947886,45.008317
-81.547427,46.613369
-80.623456,43.520889
-75.323875,41.112171
-65.586321,45.773575
-80.500364,43.433327
-84.114886,46.398501
-75.986497,44.326893
-64.358775,44.271786
-80.537675,37.138347
-76.961621,45.398653
-75.580318,45.344103
-83.22152,41.601205
-57.918905,49.472832
-84.141598,42.367353
-79.117595,43.794703
-82.293567,42.727241
-75.012763,40.368355
-79.266697,45.500926
-82.057542,39.373303
-78.959002,35.798742
-69.968995,43.757555
-70.240881,43.641472
-77.564049,39.422575
-81.894463,35.987172
-65.405286,44.773669
-82.06562,46.090199
-76.668908,41.10825
-79.992557,45.015031
-80.279556,45.814443
-73.237312,45.876938
-72.821558,43.953455
-74.085211,41.293707
-75.66372,45.417147
-79.507753,38.338592
-75.059518,40.087666
-83.362627,46.327494
-74.83989,41.12426
-68.29144,44.425334
-79.263429,43.866819
-62.71603,46.377717
-73.837345,43.036584
-81.445535,40.875166
-76.316509,40.114714
-79.68668,44.375304
-81.215335,44.556214
-71.326618,41.584165
-84.433771,39.774141
-72.388334,43.67712
-74.945617,40.327683
-82.900312,40.102558
-79.592998,37.091895
-75.974908,42.806048
-74.366513,45.139135
-70.629805,41.635678
-74.297693,40.979892
-82.601614,40.1991
-81.41571,41.214571
-72.255948,45.139086
-83.630244,36.711678
-75.992637,44.507606
-78.985508,43.827351
-75.378808,44.530804
-79.378261,43.617395
-84.454363,46.79962
-75.456459,45.47905
-82.086309,40.353313
-75.086556,46.085635
-62.730747,46.21087
-80.250987,43.506475
-70.377293,43.42698
-77.192704,40.450493
-79.289392,40.48581
-78.89595,44.736987
-71.970712,48.374213
-79.623314,44.8299
-71.644145,43.746356
-63.128528,46.228895
-75.842988,45.074313
-63.5514,44.491845
-83.707999,42.551573
-78.39545,44.444442
-73.229915,45.885152
-63.307658000000004,46.45675
-79.923396,32.749206
-80.301307,43.134534
-79.124399,43.892551
-77.668337,38.829075
-76.985237,40.122536
-72.30696,45.318542
-78.654411,39.539622
-76.846742,42.368412
-78.672931,45.526509
-76.485655,42.415035
-76.419843,42.47167
-77.363571,44.539545
-75.309516,40.780757
-57.859772,49.824528
-84.308192,37.073885
-76.721358,39.619958
-72.473021,45.307361
-73.488996,45.715391
-72.697273,45.407287
-75.748454,39.973141
-84.666772,45.581062
-72.48002,45.16692
-71.655318,44.008251
-81.900218,41.025617
-77.422034,45.999805
-76.280757,39.679933
-84.28948,33.975478
-56.954919,51.475731
-82.788077,40.029807
-81.730653,41.449588
-76.438613,44.195055
-75.341325,40.802433
-73.199517,44.497178
-81.481815,31.181668
-64.26514,44.377648
-75.07595,40.143575
-81.408455,31.170537
-78.196284,39.177065
-77.049582,38.688385
-81.847036,42.315993
-83.027566,37.227796
-79.834332,43.270105
-80.043303,47.973425
-76.546383,38.885201
-70.95889,42.815481
-81.810973,43.267581
-81.332978,41.291388
-74.437541,40.498419
-71.951205,42.489211
-78.339163,45.613773
-79.902142,44.431001
-70.445444,45.391006
-73.708874,42.414774
-82.716484,42.287128
-77.031242,40.388584
-72.570833,44.021
-75.816916,45.397599
-74.431159,46.081321
-81.371233,41.273459
-79.907785,40.571584
-69.650512,44.40596
-75.450088,40.209775
-75.222274,44.617955
-83.005347,41.475517
-63.428697,44.663532
-83.196118,35.331887
-75.827271,44.920641
-76.206875,45.278692
-73.914286,46.609751
-73.863873,42.503072
-75.750687,45.406218
-73.952881,41.412019
-77.519487,39.154706
-81.930633,41.448525
-82.824064,42.026952
-79.287772,43.668336
-76.159164,43.056561
-72.43462,45.109767
-72.564848,42.073853
-80.997553,43.370105
-78.946051,35.929637
-53.134563,46.639209
-71.710966,42.407443
-74.037456,44.280797
-80.082047,41.663964
-76.188179,43.561325
-70.934602,42.099838
-72.4613,44.340781
-77.553047,39.733187
-79.315126,42.347617
-79.023589,35.737338
-82.294667,46.220725
-83.395858,34.962203
-65.548209,45.334038
-77.339885,39.068213
-80.99198,46.453397
-73.181723,44.063393
-81.775913,43.461832
-79.200972,43.736837
-79.611848,37.11596
-80.056983,41.687563
-71.025313,43.15318
-74.367096,41.001764
-75.444163,46.236759
-76.556425,38.901562
-78.81858,43.874804
-76.028407,38.420479
-81.261456,41.119027
-79.96908,43.719499
-79.727347,43.465663
-70.947758,42.982492
-71.308525,42.46823
-75.981693,44.382235
-80.433571,43.408348
-73.851723,41.385669
-78.2639,44.40663
-79.691857,43.676918
-82.798088,41.548472
-70.673847,42.088981
-76.436219,44.142861
-80.075802,42.171433
-77.480982,39.164741
-80.129795,43.171054
-71.158636,41.715399
-78.378831,44.315139
-63.81319,44.482525
-71.00309,45.373247
-78.803962,43.869405
-78.424118000000007,44.347134
-83.534762,35.421042
-73.387006,44.7705
-72.663299,43.621655
-76.872486,42.375364
-80.708725,43.174217
-74.061058,41.836003
-69.128611,44.447627
-76.253312,45.461917
-75.582237,35.874455
-80.032912,43.459262
-83.468891,48.470157
-75.93395,45.572912
-76.380552,45.334177
-78.696111,39.554806
-76.673588,42.493283
-72.24125,43.763767
-73.218794,44.636693
-74.330242,41.061753
-79.606616,42.847396
-79.798338,43.668575
-75.441597,39.93462
-72.645348,44.935843
-74.724663,41.109445
-83.147108,41.579169
-74.665468,46.078631
-83.094733,42.701825
-75.69272,45.439638
-80.273321,43.589861
-76.342587,44.450125
-80.036644,43.469928
-73.460687,41.061778
-72.160107,41.749972
-77.218035,39.827826
-75.28228,41.368805
-74.123224,41.037871
-82.931573,42.767685
-77.988703,40.839997
-79.929987,44.596386
-81.812185,41.209556
-80.216541,45.342377
-80.485844,45.606754
-84.38296,42.827618
-84.358095,44.669638
-72.237181,43.361677
-77.323109,38.965205
-81.185439,40.836275
-75.25598,44.56731
-79.295702,39.661572
-73.829831,45.70108
-68.711253,44.908791
-75.422122,40.337458
-76.767406,42.744965
-82.829342,42.583595
-84.010581,33.988067
-76.481687,44.512527
-73.134946,44.472547
-79.383184,43.653226
-75.800363,45.330892
-72.055272,42.755783
-78.659995,43.086035
-80.411163,40.817608
-73.894403,42.749926
-81.590583,44.293625
-80.503316,43.517517
-72.429672,45.076211
-78.688019,43.912604
-84.609729,39.388945
-67.438114,44.556767
-68.819588,44.327053
-71.938462,42.382245
-77.059095,38.715375
-79.077262,43.254999
-68.621125,44.200172
-81.834276,41.545784
-77.741843,38.833022
-76.026345,45.480533
-80.169678,45.384317
-79.397055,45.045636
-61.232396,45.667853
-77.323994,39.065499
-81.180945,43.040077
-82.299136,35.555427
-77.357915,35.621948
-83.71323,42.498581
-71.996926,48.814587
-53.047714,47.487355
-77.403567,39.083408
-83.455277,35.431674
-82.774877,36.043415
-73.93992,42.055172
-78.717081,42.890731
-72.359929,43.121989
-72.51653,45.244015
-73.918217,42.218859
-78.223337,44.442445
-77.015267,39.28352
-78.731847,42.892057
-76.441495,44.293621
-76.284594,45.192594
-76.988898,44.437811
-79.198779,43.993276
-79.894536,44.756831
-69.458967,43.925688
-79.04514,44.334329
-62.870183,46.243478
-81.092606,37.849237
-79.960179,32.741322
-79.637111,40.324291
-68.357493,44.469047
-80.030788,45.052265
-75.91607,36.656671
-81.31201,42.942374
-84.38482,46.716924
-76.574272,44.496883
-71.490255,42.504606
-79.315459,43.684157
-79.785303,37.182666
-79.14788,43.948694
-76.066027,44.344656
-80.566069,37.141269
-64.197059,45.780635
-84.415623,42.788162
-76.14541,42.508427
-81.783244,40.944007
-75.646957,40.057061
-75.601015,45.313162
-81.59555,41.196543
-78.890799,42.884452
-70.443875,43.858318
-79.466516,43.892128
-63.568525,44.643054
-79.554215,43.565223
-71.332585,42.821569
-79.708663,44.89363
-81.70559,45.234425
-73.239028,44.078392
-71.655684,42.719671
-73.057343,44.227278
-79.822154,43.738928
-57.950898,48.97962
-78.382372,42.672113
-75.884833,39.97762
-82.412581,43.004723
-76.203943,44.849013
-73.284912,41.892951
-70.631983,41.551129
-63.787428,44.480545
-71.324507,42.734534
-74.436462,39.468876
-64.357576,44.293919
-79.374878,39.385733
-75.701244,45.390964
-79.977167,41.575292
-73.349967,45.499871
-71.252903,44.257498
-76.882858,40.312672
-70.898408,42.173046
-82.613208,40.561333
-81.80275,41.095087
-76.851743,39.233553
-78.184453,44.533894
-77.470914,37.621187
-79.198508,43.774797
-75.286625,42.427917
-80.540017,43.53065
-79.295134,41.259112
-84.391342,39.281417
-77.630142,44.023781
-84.2537,39.351782
-83.026752,40.141511
-74.699806,45.016411
-72.286808,45.079255
-76.304001,36.883316
-84.836832,47.914896
-80.057313,45.066353
-72.683647,44.41259
-79.566655,43.565371
-77.404543,42.619581
-81.416967,43.555929
-79.778795,43.266242
-71.806049,48.472527
-79.948293,38.938475
-71.742204,43.656753
-72.559762,42.502905
-79.252655,43.759896
-81.255203,42.96184
-64.699165,43.988751
-71.180465,42.020154
-79.64059,45.092492
-76.213933,44.527233
-69.538619,44.036496
-76.862589,44.999598
-75.20153,40.019856
-79.589897,43.643003
-76.490997,45.302138
-81.401417,41.305118
-70.714059,42.000037
-70.87738,42.942558
-79.324488,44.335146
-75.258363,41.024581
-84.028415999999993,43.336759
-79.598227,43.765016
-84.346205,33.87812
-81.056315,31.979684
-83.017727,40.046072
-74.17427,41.685738
-76.550633,39.426556
-76.443888,44.261606
-57.760748,49.46215
-73.751453,41.042895
-73.221434,44.473725
-80.305501,43.888899
-78.140346,44.598442
-79.578049,42.857246
-76.467842,42.47895
-81.564888,46.070599
-81.22816,40.355753
-79.210572,43.877338
-78.126507,39.202576
-83.665652,42.534931
-79.264297,43.76523
-64.480231,45.879514
-76.541002,44.219808
-73.241287,44.626586
-70.343719,43.591327
-75.116963,40.062874
-83.098931,40.024862
-76.086236,36.902221
-79.88877,43.513526
-71.43581,41.415412
-76.383274,44.133462
-62.868275,46.394861
-79.666878,43.439383
-75.47528,46.161172
-64.36935,44.230949
-76.097144,44.24803
-71.319711,41.460534
-72.465692,43.600004
-75.645519,45.608746
-75.288775,39.879927
-75.859222,44.42982
-79.302563,43.07796
-80.034984,43.234815
-80.518568,45.62061
-71.599316,41.456862
-71.63637,41.362863
-84.529303,42.698329
-74.097177,46.242031
-75.777567,40.204287
-74.704447,44.470069
-80.488205,32.425545
-78.176506,38.087597
-80.304462,43.56585
-81.85991,40.400466
-78.503614,44.538833
-65.139464,44.352524
-78.60005,35.8957
-74.911163,40.638229
-79.444172,37.631374
-65.624084,43.417788
-79.8285,45.267
-79.133692,43.785819
-70.398354,43.398754
-71.776447,43.793409
-66.150475,48.578148
-72.122756999999993,43.905563
-75.671458,45.469074
-80.43303,45.459372
-79.11718,44.127246
-76.747921,40.182899
-80.935544,44.662753
-77.856744,44.831575
-79.891951,43.288394
-72.005863,45.782429
-76.6829,39.59312
-76.125869,40.287772
-84.065245,42.386377
-79.029009,33.524533
-70.542992,41.915747
-79.534396,44.177295
-74.460563,41.1833
-71.30343,42.458434
-74.92263,40.983481
-83.023378,42.607068
-69.420397,43.967922
-81.348899,41.194116
-72.650222,42.316855
-79.238866,43.703015
-84.094687,44.650063
-75.203705,44.603848
-80.521208,37.379855
-80.428239,37.228134
-79.507386,43.771414
-77.382542,44.163995
-80.003886,40.593342
-79.229276,44.236159
-53.21511,47.459804
-82.251143,38.589639
-69.773804,44.232514
-81.408941,43.18622
-69.71284,48.145913
-80.264521,43.520811
-83.128359,41.61521
-79.700134,43.765848
-81.870973,43.226108
-79.345895,43.648341
-72.72975,44.486461
-72.215363,41.772163
-79.505524,44.584843
-82.999706,42.874823
-82.144439,42.881818
-71.87656,45.550036
-77.89678,44.366695
-74.000575,41.83395
-79.542908,43.577056
-81.686884,41.01608
-76.326764,38.061825
-73.168533,44.013375
-79.485259,43.976118
-80.10759,42.047089
-80.065792,42.145215
-76.837287,39.184737
-76.122269,43.217542
-79.416626,44.216621
-73.165862,46.076688
-63.10214,46.233525
-72.353108,41.31314
-84.287046,46.716968
-75.725052,39.701759
-81.822301,42.642877
-73.926737,41.144743
-74.768195,43.743209
-82.593055,39.589285
-80.552654,37.16111
-78.379124,45.837159
-76.687661,44.487031
-81.252922,26.153048
-81.818818,41.325217
-76.542185,44.614903
-78.295053,35.715747
-71.152147,45.797049
-56.067554,50.819016
-64.358651,45.094169
-82.40294,42.36947
-77.210812,39.192858
-84.702483,47.381233
-71.330948,45.003477
-75.848716,41.301746
-84.366884,33.509065
-78.900344,42.419735
-81.376953,25.838522
-80.330407,45.3797
-63.148167,46.257767
-74.775793,45.064678
-73.302259,44.55647
-81.196198,43.475427
-79.078484,45.081399
-70.259963,43.82167
-81.651655,40.912912
-83.651821,40.830885
-81.521501,41.466824
-81.095033,46.429081
-76.169968,39.67677
-76.526855,40.055222
-78.608111,44.267092
-73.263484,44.363584
-79.131906,42.962336
-75.882395,45.143671
-79.906873,32.745773
-79.379648,43.662901
-83.070927,41.597913
-79.653694,43.671272
-73.89663,41.679563
-82.972307,42.357148
-73.870466,45.496875
-81.987461,40.433057
-81.450322,25.820619
-76.604325,37.782108
-76.015112,45.351548
-74.04191,41.274257
-72.857224,42.821777
-79.358484,43.689489
-73.955148,45.393317
-74.416652,40.72533
-83.16745,42.73518
-76.137597,44.874263
-81.694055,41.488589
-81.601455,41.073606
-81.573927,41.48496
-73.653467,45.585659
-77.98072,44.602588
-84.255728,43.609822
-63.187943,46.428571
-77.674404,43.081501
-79.028061,44.357689
-68.752971,44.739167
-80.986573,42.773838
-74.077003,42.582236
-74.782136,40.218773
-70.781866,47.077988
-75.863266,44.5176
-70.94893,43.143092
-73.26509,44.73113
-76.06661,44.362153
-81.214859,41.261507
-73.199478,42.711256
-79.122853,48.179894
-71.508117,41.456158
-79.566,42.866083
-79.68428,37.045661
-74.448853,40.445492
-79.143289,42.997928
-79.047415,33.515637
-82.515975,40.083721
-84.03258,43.321607
-78.509936,42.681831
-71.158845,42.542302
-79.785178,44.841688
-70.810793,42.632069
-83.240663,41.608059
-79.323317,43.636269
-79.712267,43.268496
-83.948943,41.530361
-72.370767,44.513092
-64.708323,44.051358
-71.903061,41.333564
-74.027778,42.415742
-74.59026,40.553903
-74.953453,44.947375
-75.784989,44.423379
-63.426153,44.67987
-77.278782,44.910723
-72.061812,41.828221
-71.517877,42.398187
-78.037309,38.950622
-63.953002,44.655862
-76.56023,39.440718
-74.291902,41.423996
-70.662269,41.959681
-78.380055,44.425795
-52.9419,47.537341
-73.477089,45.818099
-79.945137,44.858318
-70.025535,41.752451
-81.499964,41.114174
-82.408145,39.97972
-81.101324,37.936076
-70.605804,41.742918
-80.38439,43.627895
-80.966576,41.171844
-71.295511,46.80944
-75.394549,45.397498
-59.963419,46.197894
-68.7277,44.822292
-63.59342,44.634603
-75.896021,45.5936
-77.741432,39.282131
-75.362258,39.807313
-65.228958,44.408662
-81.776875,36.214102
-81.930153,35.949402
-82.557553,36.048006
-74.828732,45.272831
-75.900814,39.710249
-78.315527,44.312119
-76.263286,44.91662
-72.24481,41.29818
-81.207816,41.464499000000004
-74.899968,42.776782
-73.758483,41.489055
-78.858936,45.413228
-70.655958,41.531887
-79.935812,43.035541
-80.446626,42.620619
-79.455151,44.088091
-79.59706,43.825125
-72.212186,42.499978
-80.074828,37.923255
-71.54774,43.866359
-76.070572,43.210123
-81.395045,41.262769
-73.176328,42.862803
-75.190219,40.37095
-75.346236,40.587357
-81.391833,41.285092
-80.737039,42.863133
-82.168462,37.114267
-73.719995,41.087906
-76.561531,42.581226
-77.247017,38.995425
-81.355775,45.969792
-80.144813,43.785223
-78.701796,45.537769
-80.161551,42.043919
-81.674552,36.216795
-80.140393,43.616528
-77.744011,40.590931
-80.556773,43.471098
-82.638729,46.493776
-75.669977,45.427658
-71.25763,41.652263
-81.590767,41.107547
-76.291344,39.799442
-78.362099,44.30722
-76.255263,35.777547
-73.35007,42.727707
-76.243592,42.106042
-76.250755,43.12305
-69.658395,44.583188
-77.824374,38.862486
-78.423882,39.210391
-81.840442,43.2501
-68.073726,44.377324
-76.557463,42.528919
-72.592822,42.040034
-73.781188,42.865903
-62.655856,46.201718
-79.644361,43.595477
-79.740687,44.623087
-83.234401,41.624235
-79.659576,36.174316
-83.906372,40.905458
-72.754312,45.026845
-72.583008,43.776928
-81.599432,41.388988
-64.288001,45.136985
-81.684311,40.993364
-79.830556,44.542457
-73.21133,44.42442
-79.945415,43.513869
-79.283725,43.066384
-77.027604,38.633894
-68.202713,44.391053
-71.199517,42.120342
-73.892348,41.183496
-75.1362,40.57247
-81.863981,42.29074
-76.802002,38.875382
-75.699763,40.112019
-73.262935,45.326242
-81.53436,41.121892
-75.094648,45.850692
-78.075192,43.917113
-77.303886,35.598561
-79.639902,44.283555
-74.427916,40.918337
-71.23638,46.889412
-80.248238,32.553845
-81.461512,25.938108
-79.850714,43.10258
-81.26915,42.917805
-79.463173,40.899425
-73.916812,41.517159
-75.611426,40.641198
-81.270203,42.902203
-77.848331,40.803058
-77.656249,43.275195
-70.366671,44.259954
-76.764625,39.637975
-73.251869,42.455108
-64.154106,46.695571
-72.605707,43.216053
-81.798478,41.104828
-62.899466,46.174818
-82.996933,41.46035
-70.099617,43.842113
-73.845211,46.318497
-71.042845,42.313434
-72.830843,41.257156
-64.3506,44.302739
-75.46022,42.77258
-75.89765,39.856723
-82.963091,42.343799
-84.542166,39.345214
-71.773855,43.68648
-64.055159,46.067948
-74.466837,40.750609
-82.806927,41.67612
-79.548215,43.741827
-71.315135,42.642765
-72.000369,42.467222
-74.434621,39.45941
-76.072958,42.996822
-81.413136,41.090372
-79.393112,43.092686
-80.142133,32.627604
